components,monomer1,monomer2
concentration_estimate,0.0003748017890906536,1.862411665390522e-05
in_syringe,True,False
T,25.0
truths,-9.0,-11.0,0.0004,2e-05,0.0,1.0
-8.28428603718721,2.0
-44.16991389653339,10.0
-42.520053537370316,10.0
-43.13818604657444,10.0
-41.28991205567272,10.0
-39.46085885681967,10.0
-33.85388962792694,10.0
-22.60899278166707,10.0
-11.445674166510686,10.0
-5.840125422832359,10.0
-2.004898450508654,10.0
-1.0024118981941343,10.0
-2.0609001508947653,10.0
-0.1955247958708517,10.0
-0.5962635971036394,10.0
-0.37760500265457436,10.0
-0.9019385253781249,10.0
0.7303102527450744,10.0
-0.18185891718574654,10.0
0.3934610813767585,10.0
-0.1470798750138904,10.0
-0.7422558002126489,10.0
-0.811921055554643,10.0
0.37426751027472643,10.0
-0.49821848841759114,10.0
0.9631066056366793,10.0
-1.2398736740436316,10.0
0.4667229592072357,10.0
-1.0221513708388776,10.0
-0.05420518539142654,10.0
-0.47149613373031196,10.0
0.5277219582472147,10.0
-1.3550930330804292,10.0
-0.5134096538862102,10.0
-2.3487572770162237,10.0
-0.16474604268667964,10.0
skipped_inj,1
